country,iso3,continent,income_group,latitude,longitude,year,category,metric,value,unit,source
India,IND,Asia,Lower Middle Income,20.59,78.96,2020,SDG Goals,SDG Goal 13: Climate Action,94.7,score 0-100,SDG Index 2000-2022
India,IND,Asia,Lower Middle Income,20.59,78.96,2021,SDG Goals,SDG Goal 13: Climate Action,94.3,score 0-100,SDG Index 2000-2022
India,IND,Asia,Lower Middle Income,20.59,78.96,2022,SDG Goals,SDG Goal 13: Climate Action,94.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2000,SDG Goals,SDG Goal 13: Climate Action,69.5,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2001,SDG Goals,SDG Goal 13: Climate Action,69.8,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2002,SDG Goals,SDG Goal 13: Climate Action,69.4,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2003,SDG Goals,SDG Goal 13: Climate Action,69.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2004,SDG Goals,SDG Goal 13: Climate Action,69.4,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2005,SDG Goals,SDG Goal 13: Climate Action,69.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2006,SDG Goals,SDG Goal 13: Climate Action,69.6,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2007,SDG Goals,SDG Goal 13: Climate Action,69.2,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2008,SDG Goals,SDG Goal 13: Climate Action,70.1,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2009,SDG Goals,SDG Goal 13: Climate Action,71.0,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2010,SDG Goals,SDG Goal 13: Climate Action,70.4,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2011,SDG Goals,SDG Goal 13: Climate Action,68.1,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2012,SDG Goals,SDG Goal 13: Climate Action,67.5,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2013,SDG Goals,SDG Goal 13: Climate Action,67.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2014,SDG Goals,SDG Goal 13: Climate Action,67.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2015,SDG Goals,SDG Goal 13: Climate Action,70.5,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2016,SDG Goals,SDG Goal 13: Climate Action,70.5,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2017,SDG Goals,SDG Goal 13: Climate Action,71.3,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2018,SDG Goals,SDG Goal 13: Climate Action,72.6,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2019,SDG Goals,SDG Goal 13: Climate Action,73.1,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2020,SDG Goals,SDG Goal 13: Climate Action,73.9,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2021,SDG Goals,SDG Goal 13: Climate Action,73.5,score 0-100,SDG Index 2000-2022
Japan,JPN,Asia,High Income,36.2,138.25,2022,SDG Goals,SDG Goal 13: Climate Action,73.5,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2000,SDG Goals,SDG Goal 13: Climate Action,74.5,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2001,SDG Goals,SDG Goal 13: Climate Action,74.1,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2002,SDG Goals,SDG Goal 13: Climate Action,73.5,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2003,SDG Goals,SDG Goal 13: Climate Action,73.2,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2004,SDG Goals,SDG Goal 13: Climate Action,73.1,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2005,SDG Goals,SDG Goal 13: Climate Action,72.9,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2006,SDG Goals,SDG Goal 13: Climate Action,72.8,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2007,SDG Goals,SDG Goal 13: Climate Action,72.2,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2008,SDG Goals,SDG Goal 13: Climate Action,71.9,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2009,SDG Goals,SDG Goal 13: Climate Action,71.8,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2010,SDG Goals,SDG Goal 13: Climate Action,69.9,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2011,SDG Goals,SDG Goal 13: Climate Action,67.5,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2012,SDG Goals,SDG Goal 13: Climate Action,67.6,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2013,SDG Goals,SDG Goal 13: Climate Action,67.9,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2014,SDG Goals,SDG Goal 13: Climate Action,68.5,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2015,SDG Goals,SDG Goal 13: Climate Action,69.2,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2016,SDG Goals,SDG Goal 13: Climate Action,69.7,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2017,SDG Goals,SDG Goal 13: Climate Action,68.3,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2018,SDG Goals,SDG Goal 13: Climate Action,67.9,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2019,SDG Goals,SDG Goal 13: Climate Action,68.7,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2020,SDG Goals,SDG Goal 13: Climate Action,70.3,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2021,SDG Goals,SDG Goal 13: Climate Action,69.7,score 0-100,SDG Index 2000-2022
South Korea,KOR,Asia,High Income,35.91,127.77,2022,SDG Goals,SDG Goal 13: Climate Action,69.7,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2000,SDG Goals,SDG Goal 13: Climate Action,60.3,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2001,SDG Goals,SDG Goal 13: Climate Action,60.1,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2002,SDG Goals,SDG Goal 13: Climate Action,60.7,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2003,SDG Goals,SDG Goal 13: Climate Action,60.4,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2004,SDG Goals,SDG Goal 13: Climate Action,60.5,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2005,SDG Goals,SDG Goal 13: Climate Action,60.7,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2006,SDG Goals,SDG Goal 13: Climate Action,60.8,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2007,SDG Goals,SDG Goal 13: Climate Action,61.2,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2008,SDG Goals,SDG Goal 13: Climate Action,61.7,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2009,SDG Goals,SDG Goal 13: Climate Action,63.2,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2010,SDG Goals,SDG Goal 13: Climate Action,62.8,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2011,SDG Goals,SDG Goal 13: Climate Action,63.4,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2012,SDG Goals,SDG Goal 13: Climate Action,63.4,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2013,SDG Goals,SDG Goal 13: Climate Action,63.3,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2014,SDG Goals,SDG Goal 13: Climate Action,63.0,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2015,SDG Goals,SDG Goal 13: Climate Action,63.9,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2016,SDG Goals,SDG Goal 13: Climate Action,66.6,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2017,SDG Goals,SDG Goal 13: Climate Action,69.2,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2018,SDG Goals,SDG Goal 13: Climate Action,70.0,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2019,SDG Goals,SDG Goal 13: Climate Action,70.4,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2020,SDG Goals,SDG Goal 13: Climate Action,71.4,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2021,SDG Goals,SDG Goal 13: Climate Action,70.9,score 0-100,SDG Index 2000-2022
UK,GBR,Europe,High Income,55.38,-3.44,2022,SDG Goals,SDG Goal 13: Climate Action,70.9,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2000,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2001,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2002,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2003,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2004,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2005,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2006,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2007,SDG Goals,SDG Goal 13: Climate Action,42.7,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2008,SDG Goals,SDG Goal 13: Climate Action,43.6,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2009,SDG Goals,SDG Goal 13: Climate Action,46.3,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2010,SDG Goals,SDG Goal 13: Climate Action,45.5,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2011,SDG Goals,SDG Goal 13: Climate Action,47.1,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2012,SDG Goals,SDG Goal 13: Climate Action,47.9,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2013,SDG Goals,SDG Goal 13: Climate Action,48.0,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2014,SDG Goals,SDG Goal 13: Climate Action,48.1,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2015,SDG Goals,SDG Goal 13: Climate Action,49.1,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2016,SDG Goals,SDG Goal 13: Climate Action,50.0,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2017,SDG Goals,SDG Goal 13: Climate Action,50.2,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2018,SDG Goals,SDG Goal 13: Climate Action,50.3,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2019,SDG Goals,SDG Goal 13: Climate Action,51.0,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2020,SDG Goals,SDG Goal 13: Climate Action,53.9,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2021,SDG Goals,SDG Goal 13: Climate Action,52.5,score 0-100,SDG Index 2000-2022
USA,USA,North America,High Income,37.09,-95.71,2022,SDG Goals,SDG Goal 13: Climate Action,52.5,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2000,SDG Goals,SDG Goal 15: Life on Land,59.3,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2001,SDG Goals,SDG Goal 15: Life on Land,59.2,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2002,SDG Goals,SDG Goal 15: Life on Land,60.1,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2003,SDG Goals,SDG Goal 15: Life on Land,60.1,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2004,SDG Goals,SDG Goal 15: Life on Land,60.1,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2005,SDG Goals,SDG Goal 15: Life on Land,60.0,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2006,SDG Goals,SDG Goal 15: Life on Land,60.2,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2007,SDG Goals,SDG Goal 15: Life on Land,60.8,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2008,SDG Goals,SDG Goal 15: Life on Land,60.9,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2009,SDG Goals,SDG Goal 15: Life on Land,61.6,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2010,SDG Goals,SDG Goal 15: Life on Land,61.7,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2011,SDG Goals,SDG Goal 15: Life on Land,62.0,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2012,SDG Goals,SDG Goal 15: Life on Land,62.2,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2013,SDG Goals,SDG Goal 15: Life on Land,62.7,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2014,SDG Goals,SDG Goal 15: Life on Land,63.0,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2015,SDG Goals,SDG Goal 15: Life on Land,62.9,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2016,SDG Goals,SDG Goal 15: Life on Land,63.5,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2017,SDG Goals,SDG Goal 15: Life on Land,63.6,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2018,SDG Goals,SDG Goal 15: Life on Land,64.0,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2019,SDG Goals,SDG Goal 15: Life on Land,64.2,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2020,SDG Goals,SDG Goal 15: Life on Land,64.1,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2021,SDG Goals,SDG Goal 15: Life on Land,62.9,score 0-100,SDG Index 2000-2022
Australia,AUS,Oceania,High Income,-25.27,133.77,2022,SDG Goals,SDG Goal 15: Life on Land,62.6,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2000,SDG Goals,SDG Goal 15: Life on Land,62.3,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2001,SDG Goals,SDG Goal 15: Life on Land,62.4,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2002,SDG Goals,SDG Goal 15: Life on Land,62.7,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2003,SDG Goals,SDG Goal 15: Life on Land,62.8,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2004,SDG Goals,SDG Goal 15: Life on Land,62.8,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2005,SDG Goals,SDG Goal 15: Life on Land,63.0,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2006,SDG Goals,SDG Goal 15: Life on Land,63.3,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2007,SDG Goals,SDG Goal 15: Life on Land,63.4,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2008,SDG Goals,SDG Goal 15: Life on Land,63.7,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2009,SDG Goals,SDG Goal 15: Life on Land,63.7,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2010,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2011,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2012,SDG Goals,SDG Goal 15: Life on Land,63.8,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2013,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2014,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2015,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2016,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2017,SDG Goals,SDG Goal 15: Life on Land,63.9,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2018,SDG Goals,SDG Goal 15: Life on Land,59.2,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2019,SDG Goals,SDG Goal 15: Life on Land,59.2,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2020,SDG Goals,SDG Goal 15: Life on Land,59.2,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2021,SDG Goals,SDG Goal 15: Life on Land,61.7,score 0-100,SDG Index 2000-2022
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2022,SDG Goals,SDG Goal 15: Life on Land,61.7,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2000,SDG Goals,SDG Goal 15: Life on Land,57.7,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2001,SDG Goals,SDG Goal 15: Life on Land,57.8,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2002,SDG Goals,SDG Goal 15: Life on Land,58.0,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2003,SDG Goals,SDG Goal 15: Life on Land,58.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2004,SDG Goals,SDG Goal 15: Life on Land,58.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2005,SDG Goals,SDG Goal 15: Life on Land,59.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2006,SDG Goals,SDG Goal 15: Life on Land,59.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2007,SDG Goals,SDG Goal 15: Life on Land,59.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2008,SDG Goals,SDG Goal 15: Life on Land,59.3,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2009,SDG Goals,SDG Goal 15: Life on Land,59.4,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2010,SDG Goals,SDG Goal 15: Life on Land,59.9,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2011,SDG Goals,SDG Goal 15: Life on Land,59.9,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2012,SDG Goals,SDG Goal 15: Life on Land,59.9,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2013,SDG Goals,SDG Goal 15: Life on Land,59.9,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2014,SDG Goals,SDG Goal 15: Life on Land,59.9,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2015,SDG Goals,SDG Goal 15: Life on Land,60.0,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2016,SDG Goals,SDG Goal 15: Life on Land,60.1,score 0-100,SDG Index 2000-2022
Canada,CAN,North America,High Income,56.13,-106.35,2017,SDG Goals,SDG Goal 15: Life on Land,60.4,score 0-100,SDG Index 2000-2022
